13225	1506458880	-23.03010701	-2.302006029	0.5
13226	1506458880	-23.05017499	-2.366534976	0.5
13227	1506458881	-23.076739	-2.45195201	0.5
13228	1506458881	-23.09715499	-2.517599965	0.5
13229	1506458881	-23.116855	-2.581784002	0.5
13230	1506458881	-23.137255	-2.654816	0.5
13231	1506458881	-23.15495501	-2.718182016	0.5
13232	1506458882	-23.17235501	-2.780474026	0.5
13233	1506458882	-23.19305501	-2.854580032	0.5
13234	1506458882	-23.210555	-2.917230015	0.5
13235	1506458882	-23.22863101	-2.980051038	0.5
13236	1506458882	-23.247215	-3.044085007	0.5
13237	1506458883	-23.26349901	-3.100194021	0.5
13238	1506458883	-23.279323	-3.154718	0.5
13239	1506458883	-23.29735501	-3.216850031	0.5
13240	1506458883	-23.311098	-3.268492975	0.5
13241	1506458883	-23.32142301	-3.313818025	0.5
13242	1506458883	-23.33168901	-3.358884032	0.5
13243	1506458884	-23.34201401	-3.40420902	0.5
13244	1506458884	-23.352221	-3.449015982	0.5
13245	1506458884	-23.362428	-3.493823008	0.5
13246	1506458884	-23.37785501	-3.544450024	0.5
13247	1506458884	-23.39212299	-3.587253972	0.5
13248	1506458884	-23.40622701	-3.629566014	0.5
13249	1506458885	-23.422955	-3.679750012	0.5
13250	1506458885	-23.437305	-3.722800001	0.5
13251	1506458885	-23.45307501	-3.768574031	0.5
13252	1506458885	-23.47297	-3.822722986	0.5
13253	1506458885	-23.49838499	-3.891895973	0.5
13254	1506458886	-23.52196001	-3.956061024	0.5
13255	1506458886	-23.54185499	-4.010209979	0.5
13256	1506458886	-23.561865	-4.064671988	0.5
13257	1506458886	-23.58209401	-4.121994019	0.5
13258	1506458886	-23.60748301	-4.194038021	0.5
13259	1506458887	-23.62784101	-4.25180603	0.5
13260	1506458887	-23.64808199	-4.309241983	0.5
13261	1506458887	-23.673471	-4.381285986	0.5
13262	1506458887	-23.694805	-4.442675001	0.5
13263	1506458887	-23.716033	-4.50409701	0.5
13264	1506458887	-23.73762701	-4.566578026	0.5
13265	1506458888	-23.759831	-4.630823999	0.5
13266	1506458888	-23.781059	-4.692246007	0.5
13267	1506458888	-23.80922301	-4.775690035	0.5
13268	1506458888	-23.82833899	-4.835869969	0.5
13269	1506458888	-23.84713099	-4.895029978	0.5
13270	1506458889	-23.868407	-4.962009987	0.5
13271	1506458889	-23.887523	-5.022190003	0.5
13272	1506458889	-23.90620701	-5.081010035	0.5
13273	1506458889	-23.927923	-5.150918013	0.5
13274	1506458889	-23.94774701	-5.21499203	0.5
13275	1506458890	-23.96723501	-5.277980039	0.5
13276	1506458890	-23.99120301	-5.355448034	0.5
13277	1506458890	-24.01069101	-5.418436043	0.5
13278	1506458890	-24.02799001	-5.473570025	0.5
13279	1506458890	-24.05209199	-5.548553971	0.5
13280	1506458890	-24.072801	-5.612981987	0.5
13281	1506458891	-24.09304201	-5.675954023	0.5
13282	1506458891	-24.11691001	-5.750210022	0.5
13283	1506458891	-24.13761901	-5.814638038	0.5
13284	1506458891	-24.15555501	-5.876540028	0.5
13285	1506458891	-24.17285499	-5.936570978	0.5
13286	1506458892	-24.190255	-5.996948987	0.5
13287	1506458892	-24.207655	-6.057326996	0.5
13288	1506458892	-24.22495501	-6.117358029	0.5
13289	1506458892	-24.24117701	-6.174316028	0.5
13290	1506458892	-24.253528	-6.220319003	0.5
13291	1506458892	-24.26725899	-6.271461972	0.5
